Date & Time;use [kW];Grid [kW]
2012-08-21 6:30;0.432283333;0.432283333
2012-08-21 6:45;0.474245555;0.474245555
2012-08-21 7:00;1.027341111;1.027341111
2012-08-21 7:15;0.728994444;0.728994444
2012-08-21 7:30;1.410391111;1.410391111
2012-08-21 7:45;0.613801111;0.613801111
2012-08-21 8:00;0.636776667;0.636776667
2012-08-21 8:15;0.600053333;0.600053333
2012-08-21 8:30;1.426585556;1.426585556
2012-08-21 8:45;0.642953333;0.642953333
2012-08-21 9:00;0.510138889;0.510138889
2012-08-21 9:15;0.59713;0.59713
2012-08-21 9:30;0.557485555;0.557485555
2012-08-21 9:45;1.931155556;1.931155556
2012-08-21 10:00;0.583407778;0.583407778
2012-08-21 10:15;0.660837778;0.660837778
2012-08-21 10:30;2.219476667;2.219476667
2012-08-21 10:45;0.621646666;0.621646666
2012-08-21 11:00;0.558382223;0.558382223
2012-08-21 11:15;2.453738889;2.453738889
2012-08-21 11:30;0.573612222;0.573612222
2012-08-21 11:45;2.249396667;2.249396667
2012-08-21 12:00;0.847457777;0.847457777
2012-08-21 12:15;3.262854445;3.262854445
2012-08-21 12:30;1.5952;1.5952
2012-08-21 12:45;1.161956667;1.161956667
2012-08-21 13:00;2.299297778;2.299297778
2012-08-21 13:15;1.882555555;1.882555555
2012-08-21 13:30;1.017866667;1.017866667
2012-08-21 13:45;2.759812222;2.759812222
2012-08-21 14:00;1.039421111;1.039421111
2012-08-21 14:15;1.993118889;1.993118889
2012-08-21 14:30;2.631952222;2.631952222
2012-08-21 14:45;1.650655556;1.650655556
2012-08-21 15:00;1.469254444;1.469254444
2012-08-21 15:15;2.879314444;2.879314444
2012-08-21 15:30;1.289716667;1.289716667
2012-08-21 15:45;2.122958889;2.122958889
2012-08-21 16:00;2.229281111;2.229281111
2012-08-21 16:15;1.50089;1.50089
2012-08-21 16:30;2.742093333;2.742093333
2012-08-21 16:45;0.850813333;0.850813333
2012-08-21 17:00;2.723208889;2.723208889
2012-08-21 17:15;2.828363333;2.828363333
2012-08-21 17:30;1.659811111;1.659811111
2012-08-21 17:45;2.926551111;2.926551111
2012-08-21 18:00;2.744781111;2.744781111
2012-08-21 18:15;2.94125;2.94125
2012-08-21 18:30;1.287113333;1.287113333
2012-08-21 18:45;1.646486667;1.646486667
2012-08-21 19:00;2.308484444;2.308484444
2012-08-21 19:15;2.215968889;2.215968889
2012-08-21 19:30;1.268976667;1.268976667
2012-08-21 19:45;2.014381111;2.014381111
2012-08-21 20:00;0.641472222;0.641472222
2012-08-21 20:15;0.617428889;0.617428889
2012-08-21 20:30;0.609185556;0.609185556
2012-08-21 20:45;0.520535556;0.520535556
2012-08-21 21:00;0.804443333;0.804443333
2012-08-21 21:15;0.772006667;0.772006667
2012-08-21 21:30;0.739607777;0.739607777
2012-08-21 21:45;0.939244444;0.939244444
2012-08-21 22:00;3.521993333;3.521993333
2012-08-21 22:15;0.561478889;0.561478889
2012-08-21 22:30;2.272161111;2.272161111
2012-08-21 22:45;1.263182222;1.263182222
2012-08-21 23:00;1.722096666;1.722096666
2012-08-21 23:15;1.552371111;1.552371111
2012-08-21 23:30;0.928683333;0.928683333
2012-08-21 23:45;1.778088889;1.778088889
2012-08-22 0:00;0.330942222;0.330942222
2012-08-22 0:15;1.88213;1.88213
2012-08-22 0:30;0.545737778;0.545737778
2012-08-22 0:45;1.902627778;1.902627778
2012-08-22 1:00;0.465532222;0.465532222
2012-08-22 1:15;0.37372;0.37372
2012-08-22 1:30;1.430501112;1.430501112
2012-08-22 1:45;0.732212222;0.732212222
2012-08-22 2:00;0.493198889;0.493198889
2012-08-22 2:15;0.488045556;0.488045556
2012-08-22 2:30;0.485996667;0.485996667
2012-08-22 2:45;1.467764444;1.467764444
2012-08-22 3:00;0.537077778;0.537077778
2012-08-22 3:15;0.322764445;0.322764445
2012-08-22 3:30;0.357031111;0.357031111
2012-08-22 3:45;0.429166667;0.429166667
2012-08-22 4:00;1.696551111;1.696551111
2012-08-22 4:15;0.480543333;0.480543333
2012-08-22 4:30;0.310174444;0.310174444
2012-08-22 4:45;0.308784444;0.308784444
2012-08-22 5:00;0.307891111;0.307891111
2012-08-22 5:15;1.500952222;1.500952222
2012-08-22 5:30;0.513517777;0.513517777
2012-08-22 5:45;0.41989;0.41989
2012-08-22 6:00;0.320617778;0.320617778
2012-08-22 6:15;0.316795555;0.316795555
2012-08-22 6:30;0.469572222;0.469572222
2012-08-22 6:45;0.545045555;0.545045555
2012-08-22 7:00;0.627194445;0.627194445
2012-08-22 7:15;0.750562222;0.750562222
2012-08-22 7:30;1.525831111;1.525831111
2012-08-22 7:45;0.783986667;0.783986667
2012-08-22 8:00;0.815446667;0.815446667
2012-08-22 8:15;0.805032223;0.805032223
2012-08-22 8:30;0.760592223;0.760592223
2012-08-22 8:45;1.784527778;1.784527778
2012-08-22 9:00;0.837682222;0.837682222
2012-08-22 9:15;0.68877;0.68877
2012-08-22 9:30;0.667322222;0.667322222
2012-08-22 9:45;0.562224444;0.562224444
2012-08-22 10:00;1.81709;1.81709
2012-08-22 10:15;0.69432;0.69432
2012-08-22 10:30;2.296021111;2.296021111
2012-08-22 10:45;0.550861111;0.550861111
2012-08-22 11:00;2.116523333;2.116523333
2012-08-22 11:15;0.928782222;0.928782222
2012-08-22 11:30;1.818703333;1.818703333
2012-08-22 11:45;1.888535556;1.888535556
2012-08-22 12:00;1.127852222;1.127852222
2012-08-22 12:15;2.110066667;2.110066667
2012-08-22 12:30;1.119661111;1.119661111
